개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3070000,2017307021607500001,2017-04-26,,영업/정상,,,,,301.45,,02874,GS더프레시 성북보문점,구분없음,I,2025-12-15 16:15:28,"서울특별시 성북구 보문사길 111 (보문동6가, 보문파크뷰자이)",정상영업,1,01,0220063215,준대규모점포,,,,2025-05-13 15:52:44
3070000,2019307021607500001,2019-05-24,,영업/정상,,,,,0,,02831,동소문스카이상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 성북구 성북로4길 52 (돈암동, 한신한진아파트)",정상영업,1,01,029266405,대규모점포,200841.726990037    ,454721.505180141    ,서울특별시 성북구 돈암동 609번지 1호 스카이프라자상가,2019-05-24 17:01:59
3070000,2019307021607500002,2019-05-29,,영업/정상,,,,,4612.41,,,길음시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,029129110,대규모점포,,,"서울특별시 성북구 길음동 535번지8호, 535번지26호, 540번지2호",2019-05-29 17:30:00
3070000,2019307021607500003,2019-06-13,,영업/정상,,,,,5022.21,,,길음시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,029129110,대규모점포,,,"서울특별시 성북구 길음동 535-8,535-26,540-2,540-7",2019-06-13 08:58:32
3070000,2022307028607500002,2022-04-18,,영업/정상,,,,,186.6,,02730,GS더프레시 성북클라시아점,구분없음,I,2025-12-15 16:15:28,"서울특별시 성북구 숭인로8길 80, 롯데캐슬클라시아 상가 101~104호 (길음동)",정상영업,1,01,0220062678,준대규모점포,,,서울특별시 성북구 길음동 508-16,2025-05-13 15:51:54
3070000,2023307029907500001,2023-04-18,,영업/정상,,,,,828.69,,02721,이마트에브리데이 길음점,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",정상영업,1,01,023805042,준대규모점포,201912.435615622    ,455775.861032353    ,서울특별시 성북구 길음동 1286-10 길음뉴타운9단지래미안 상가,2025-01-22 18:07:54
3070000,2023307029907500002,2023-04-18,,영업/정상,,,,,828.69,,02721,이마트에브리데이 길음점,구분없음,I,2025-12-15 16:15:28,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",영업개시전,5,01,023805042,준대규모점포,201912.435615622    ,455775.861032353    ,서울특별시 성북구 길음동 1286-10 길음뉴타운9단지래미안 상가,2023-04-20 09:38:33
3070000,2000307009907500002,1961-12-24,,폐업,2008-10-06,,,,3701.61,,,종암시장,시장,I,2025-12-15 16:15:28,,폐업처리,3,03,029413506,,,,서울특별시 성북구 종암동 3번지 75  호,2008-10-07 10:21:30
3080000,2009308009207500002,2009-09-22,,폐업,2014-12-22,,,,2384.99,142-815,,성북프라자,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로33길 18 (미아동),폐업처리,3,03,,대규모점포,,,서울특별시 강북구 송천동,2014-12-23 13:39:50
3080000,2013308013907500002,1962-08-21,,영업/정상,,,,,1061,,,우이시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 노해로23길 68 (수유동),정상영업,1,01,029930240,대규모점포,,,,2024-03-20 21:34:46
3080000,2011308013907500006,2011-09-16,,폐업,2022-01-15,,,,1662.2,142-071,,롯데쇼핑(주)롯데슈퍼수유점,대형마트,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로67길 18 (수유동),폐업처리,3,03,22905853,준대규모점포,201956.180985499    ,458714.365820521    ,서울특별시 강북구 수유1동 54번지 5호,2022-01-19 11:02:32
3080000,2011308013907500007,2011-09-16,,폐업,2020-07-04,,,,226.1,142-731,,롯데쇼핑(주)롯데슈퍼삼양점,대형마트,I,2026-01-08 16:19:17,서울특별시 강북구 삼양로27길 19 (미아동),폐업처리,3,03,,준대규모점포,,,서울특별시 강북구 삼각산동 812번지 삼성래미안트리베라2차아파트 상가 204동 115-119,2021-04-29 09:26:11
3080000,2012308013907500001,2012-03-20,,폐업,2019-02-27,,,,303.4,,,롯데쇼핑(주)롯데슈퍼미아점,대형마트,I,2026-01-08 16:19:17,"서울특별시 강북구 삼양로19길 25, 110동 지하1층 5호,6호 (미아동, 삼성래미안트리베라1차)",폐업처리,3,03,,준대규모점포,,,,2019-03-07 11:01:17
3080000,2014308013907500001,2014-12-24,,영업/정상,,,,,12353.04,142-100,,연이스퀘어,쇼핑센터,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로 52 (미아동),정상영업,1,01,029811151,대규모점포,,,서울특별시 강북구 미아동 71번지 1호,2019-03-11 15:16:58
3080000,2024308019007500001,2024-02-07,,영업/정상,,,,,227.01,,01237,GS THE FRESH 북서울숲점,구분없음,I,2026-01-08 16:19:17,"서울특별시 강북구 오패산로30길 10, 대지쇼핑프라자 1층 101~104호, 106호~122호 (미아동)",정상영업,1,01,0220062364,준대규모점포,203008.20501727     ,456808.972105684    ,"서울특별시 강북구 미아동 7-5 대지쇼핑프라자 1층 101~104호, 106호~122호",2025-05-02 09:47:25
3080000,2025308019007500001,2025-04-07,,영업/정상,,,,,294.5,,01100,GS THE FRESH 수유중앙점,구분없음,I,2026-01-08 16:19:17,서울특별시 강북구 삼양로79길 24-17 (수유동),정상영업,1,01,0220062364,준대규모점포,201357.487353084    ,458750.390221395    ,서울특별시 강북구 수유동 472-304,2025-05-02 09:46:10
3080000,2025308019007500002,2025-08-29,,영업/정상,,,,,925.62,,01117,(주)이마트에브리데이 수유시장점,구분없음,I,2026-01-08 16:19:17,"서울특별시 강북구 도봉로67길 18, 수유시장 1층 (수유동)",정상영업,1,01,023805042,준대규모점포,201956.180985499    ,458714.365820521    ,서울특별시 강북구 수유동 54-5 수유시장,2025-09-27 14:34:54
3080000,1966308016907500009,1966-12-19,,영업/정상,,,,,5301.07,,01117,수유시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,"서울특별시 강북구 도봉로67길 18, 수유시장 (수유동)",정상영업,1,01,029894730,대규모점포,201956.180985499    ,458714.365820521    ,서울특별시 강북구 수유동 54번지 5호 수유시장,2019-03-11 19:23:47
3080000,1971308013907500001,1971-07-19,,영업/정상,,,,,2651,142-061,,북부시장,시장,I,2026-01-08 16:19:17,서울특별시 강북구 한천로123길 26 (번동),정상영업,1,01,029011683,대규모점포,202608.934103734    ,459320.030764534    ,서울특별시 강북구 번1동 413번지 3호,2014-09-18 11:39:24
3080000,1971308016907500002,1971-11-18,,영업/정상,,,,,3634.6,,01076,수유중앙시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,"서울특별시 강북구 노해로17길 21, 수유중앙시장 (수유동)",정상영업,1,01,029021353,대규모점포,201812.904685238    ,459775.992830125    ,서울특별시 강북구 수유동 32번지 2호 수유중앙시장,2019-03-11 18:50:37
3080000,1975308016907500002,1975-02-11,,영업/정상,,,,,5023.11,,01189,동북프라자,그 밖의 대규모점포,I,2026-01-08 16:19:17,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",정상영업,1,01,029800740,대규모점포,201589.777957863    ,457545.100871485    ,서울특별시 강북구 미아동 701번지 3호 동북프라자,2020-10-28 14:41:07
3080000,197530801690752,1975-02-11,,영업/정상,,,,,3243,,01189,동북시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",정상영업,1,01,029800740,대규모점포,201589.777957863    ,457545.100871485    ,서울특별시 강북구 미아동 701번지 3호 동북프라자,2018-07-13 15:13:59
3080000,1998308007507500012,1998-10-12,,휴업,,,,,,,,수유프라자,그 밖의 대규모점포,I,2026-01-08 16:19:17,,휴업처리,2,02,029880450,,,,서울특별시 강북구 수유동 63호   ,2007-06-30 10:46:45
3080000,1998308009207500001,1998-06-25,,영업/정상,,,,,4239.91,,01114,수유프라자,그 밖의 대규모점포,I,2026-01-08 16:19:17,"서울특별시 강북구 도봉로 261 (수유동, 삼호아파트,수유프라자)",정상영업,1,01,029822278,대규모점포,,,서울특별시 강북구 수유동 63번지,2024-03-20 21:32:20
3080000,2003000000007500013,2003-12-09,,영업/정상,,,,,0,142-874,,수유프라자,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로 261 (수유동),정상영업,1,01,,대규모점포,,,서울특별시 강북구 수유동 63번지,2015-05-19 11:00:37
3080000,2003308007507500005,2003-04-25,,영업/정상,,,,,9258,,,숭인시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로 45 (미아동),정상영업,1,01,029881430,대규모점포,,,서울특별시 강북구 미아동 58호,2019-03-11 19:22:07
3080000,2003308007507500012,2003-08-05,,휴업,,,,,,,,강북종합시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,,휴업처리,2,02,029943989,,,,   호   ,2007-06-30 10:46:45
3080000,2006308009207500001,2006-12-14,,영업/정상,,,,,45651.37,,,롯데백화점 미아점,복합쇼핑몰,I,2026-01-09 22:18:10,서울특별시 강북구 도봉로 62 (미아동),정상영업,1,01,029442500,대규모점포,202625.646264572    ,456875.973976242    ,서울특별시 강북구 미아동 70번지 6   호,2026-01-08 09:35:30
3080000,2007308009207500001,2007-05-17,,휴업,,,,,3553.11,,,트레지오,쇼핑센터,I,2026-01-08 16:19:17,,휴업처리,2,02,029867000,,,,서울특별시 강북구 미아동 35번지 4   호 도봉로32  ,2007-06-30 10:46:45
3080000,2008308009207500001,2008-07-10,,영업/정상,,,,,1698.5,142-870,,수유북부시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 삼양로91길 11-12 (수유동),정상영업,1,01,029035546,대규모점포,201354.553491054    ,459317.583083716    ,서울특별시 강북구 수유동 405번지 5호,2021-12-20 09:39:17
3080000,2009308009207500001,2009-09-10,,영업/정상,,,,,4834.6,142-804,,트레지오,복합쇼핑몰,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로 34 (미아동),정상영업,1,01,,대규모점포,,,서울특별시 강북구 송중동,2022-01-18 13:00:14
3080000,2011308013907500001,2011-01-03,,영업/정상,,,,,2837,142-073,,강북종합시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 한천로148길 12-43 (수유동),정상영업,1,01,029943989,대규모점포,,,서울특별시 강북구 수유3동 179번지 5호,2011-12-19 13:41:27
3080000,2011308013907500002,2011-01-24,,영업/정상,,,,,2736.8,142-061,,강북 북부시장,그 밖의 대규모점포,I,2026-01-08 16:19:17,서울특별시 강북구 한천로123길 26 (번동),정상영업,1,01,029021683,대규모점포,202608.934103734    ,459320.030764534    ,서울특별시 강북구 번1동 413번지 3호,2024-03-20 21:36:36
3080000,2011308013907500004,2011-08-23,,영업/정상,,,,,490,142-100,,㈜지에스리테일 GS수퍼 강북미아점,구분없음,I,2026-01-08 16:19:17,서울특별시 강북구 삼양로27길 35-21 (미아동),정상영업,1,01,69338701,준대규모점포,201602.577531291    ,457290.100695375    ,서울특별시 강북구 미아동 1357번지 6호,2025-05-23 12:05:15
3080000,2011308013907500005,2011-09-09,,영업/정상,,,,,8319.26,142-100,,롯데쇼핑(주) 롯데마트 삼양점,복합쇼핑몰,I,2026-01-09 22:18:10,서울특별시 강북구 삼양로 247 (미아동),정상영업,1,01,0209441510,대규모점포,,,서울특별시 강북구 미아동 1359번지,2026-01-08 09:32:14
3080000,2011308013907500008,2011-12-02,,영업/정상,,,,,500.56,142-807,,(주)이마트에브리데이 미아동점,구분없음,I,2026-01-08 16:19:17,"서울특별시 강북구 도봉로 157, 112호 (미아동, 두원프라자)",정상영업,1,01,32813652,준대규모점포,,,서울특별시 강북구 미아동 1351번지,2024-11-26 17:25:29
3080000,2012308013907500002,2012-03-22,,영업/정상,,,,,788.08,,,(주)농협유통 미아점,대형마트,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로33길 18 (미아동),정상영업,1,01,,준대규모점포,,,,2014-10-08 17:32:06
3080000,2012308013907500003,2012-03-22,,영업/정상,,,,,245.37,,,홈플러스(주)익스프레스미아점,구분없음,I,2026-01-08 16:19:17,서울특별시 강북구 도봉로 172 (미아동),정상영업,1,01,029808547,준대규모점포,,,,2024-03-25 18:03:11
3080000,2011308013907500003,2011-08-23,,폐업,2016-11-30,,,,870,142-866,,(주)지에스리테일번동점,대형마트,I,2026-01-08 16:19:17,서울특별시 강북구 덕릉로 176 (번동),폐업처리,3,03,,준대규모점포,202888.313576922    ,459197.373185929    ,서울특별시 강북구 번2동 433번지 1호,2017-04-11 14:13:41
3090000,2002309008707500001,2002-06-20,,폐업,2020-11-30,,,,10840.62,132-854,,롯데쇼핑(주)VIC마켓도봉점,대형마트,I,2025-12-15 16:15:28,서울특별시 도봉구 마들로 645 (방학동),폐업처리,3,03,0222892523,대규모점포,203920.444016775    ,462830.484935873    ,서울특별시 도봉구 방학동 717번지 6호,2020-12-18 08:16:49
3090000,2025309018507500001,2025-10-16,,영업/정상,,,,,1001.2,,01332,롯데슈퍼 도봉캐슬점,구분없음,I,2025-12-19 02:40:00,"서울특별시 도봉구 도봉로150마길 34, 지하1층 B107~B126호 (방학동, 도봉 롯데캐슬 골든파크)",정상영업,1,01,0222905996,준대규모점포,203920.444016775    ,462830.484935873    ,서울특별시 도봉구 방학동 717-6 도봉 롯데캐슬 골든파크 B107~호,2025-12-17 13:28:41
3090000,2003309008707500845,2003-02-03,,영업/정상,,,,,4036.49,132-731,,도봉한신쇼핑상가,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로180나길 41 (도봉동),정상영업,1,01,029546442,대규모점포,204169.847670316    ,464814.717432497    ,서울특별시 도봉구 도봉동 30번지 1호 도봉한신쇼핑상가,2025-05-16 11:25:29
3090000,2003309008707500846,2003-06-25,,영업/정상,,,,,15851.56,132-854,,홈플러스(주)방학점,대형마트,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로 678 (방학동),정상영업,1,01,0209122080,대규모점포,203790.013568785    ,462495.417040876    ,서울특별시 도봉구 방학동 707번지 7호,2024-02-23 17:58:32
3090000,2007309010507500001,2006-09-04,,영업/정상,,,,,5648.26,132-918,,삼익쇼핑,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 도봉구 덕릉로57길 30 (창동),정상영업,1,01,029070033,대규모점포,203220.921406024    ,459746.924430501    ,서울특별시 도봉구 창동 581번지 28호,2014-09-29 17:07:06
3090000,2010309010507500001,2010-04-02,,영업/정상,,,,,4297.5,132-904,,(주) 이마트 창동점,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 도봉구 노해로65길 4 (창동),정상영업,1,01,029011050,대규모점포,204107.090272108    ,461072.642448925    ,서울특별시 도봉구 창동 135번지 26호,2024-04-15 10:29:06
3090000,2010309013407500001,2010-11-30,,영업/정상,,,,,3629.76,132-010,,도봉한양프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 도봉구 마들로 724 (도봉동),정상영업,1,01,,대규모점포,,,서울특별시 도봉구 도봉동 657번지,2014-09-26 16:13:22
3090000,2011309013407500001,2011-09-26,,영업/정상,,,,,1095.47,132-042,,(주)에브리데이리테일 창동점,구분없음,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로104길 53 (창동),정상영업,1,01,,준대규모점포,203027.627111443    ,460124.418353378    ,서울특별시 도봉구 창2동 628번지 20호,2014-09-25 13:41:44
3090000,2012309013407500001,2012-01-05,,영업/정상,,,,2012-01-05,784.04,132-042,,(주)에브리데이리테일 창동점,구분없음,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로104길 53 (창동),정상영업,1,01,,준대규모점포,203027.627111443    ,460124.418353378    ,서울특별시 도봉구 창2동 628번지 20호,2014-10-17 15:07:34
3090000,2012309013407500002,2012-03-15,,영업/정상,,,,,705.1,132-032,,롯데슈퍼 쌍문점,쇼핑센터,I,2025-12-20 02:40:00,서울특별시 도봉구 도당로 10 (쌍문동),정상영업,1,01,,준대규모점포,,,서울특별시 도봉구 쌍문2동 19번지,2025-12-18 09:55:18
3090000,2012309013407500003,2012-03-18,,영업/정상,,,,,197.7,132-041,,롯데프레쉬 창동점,구분없음,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로110길 65 (창동),정상영업,1,01,,준대규모점포,203207.625254256    ,460455.837628654    ,서울특별시 도봉구 창1동 651번지 36호,2023-05-04 09:18:41
3090000,2012309013407500004,2012-03-15,,영업/정상,,,,,844.9,132-828,,롯데슈퍼 방학점,구분없음,I,2025-12-20 02:40:00,서울특별시 도봉구 방학로 223 (방학동),정상영업,1,01,34914297,준대규모점포,202326.175760253    ,462116.40856417     ,서울특별시 도봉구 방학3동 271번지 2호,2025-12-18 09:57:48
3090000,2012309013407500005,2012-03-26,,영업/정상,,,,,784.04,,01460,(주)이마트에브리데이 창동점,구분없음,I,2025-12-15 16:15:28,서울특별시 도봉구 도봉로104길 53 (창동),정상영업,1,01,,준대규모점포,203027.627111443    ,460124.418353378    ,서울특별시 도봉구 창동 628번지 20호,2024-07-26 09:37:58
